1000
T Rho Ye Ym Mue Mum Mun Mup Un Up
5.4216518e+00 1.8942788e+11 1.6646041e-01 3.6043040e-02 1.0699846e+01 8.3439567e+01 9.1656666e+02 9.0737878e+02 1.3145718e-01 9.0742668e-02 
3.0479618e+01 7.9384216e+14 2.3134281e-01 1.2843320e-02 2.8271922e+02 1.2296252e+02 1.1221158e+03 1.0137058e+03 4.9528336e+02 4.7819023e+02 
5.2208260e+01 3.0803156e+14 2.3197924e-01 6.0913632e-02 1.7273712e+02 1.0480460e+02 9.1788054e+02 8.3291787e+02 2.0125388e+02 1.7303365e+02 
6.9463491e+00 1.1521334e+12 1.1279634e-01 5.7855453e-02 2.0182674e+01 9.0471478e+01 9.1980317e+02 9.0516608e+02 7.6251769e-01 4.9272684e-01 
1.0254620e+01 1.0441265e+13 8.3884813e-02 3.5430699e-02 4.2387207e+01 9.4945161e+01 9.2550400e+02 8.9207819e+02 6.7868596e+00 4.0442139e+00 
1.9246571e+01 5.3608097e+14 2.6200068e-01 5.8664638e-02 2.6352993e+02 1.8627979e+02 1.0074262e+03 9.4375803e+02 3.3826668e+02 3.1878158e+02 
2.6730833e+01 6.0728581e+13 1.5432344e-01 9.3068900e-02 8.7449983e+01 1.0946349e+02 9.0187230e+02 8.5036783e+02 3.8305385e+01 2.7035036e+01 
1.6013020e+01 4.9362088e+13 8.1036538e-02 1.1987892e-02 7.1623388e+01 8.3836663e+01 9.2903567e+02 8.6443420e+02 3.5173202e+01 2.0650900e+01 
1.8909227e+01 2.0820743e+13 1.4817029e-01 7.4202147e-02 5.9679700e+01 9.3715950e+01 9.0559226e+02 8.6878219e+02 1.2689425e+01 8.6228785e+00 
2.1006876e+01 2.7060817e+13 1.5381975e-01 8.7435149e-02 6.5770039e+01 9.8071662e+01 9.0263986e+02 8.6439206e+02 1.6328528e+01 1.1363414e+01 
4.7332684e+01 2.9689522e+14 2.4864547e-01 2.1859035e-02 1.8259629e+02 6.2360633e+01 9.2487031e+02 8.3463728e+02 1.9543427e+02 1.6413390e+02 
4.2271431e+01 2.0825822e+14 2.5583005e-01 6.3902682e-02 1.6404715e+02 1.0925806e+02 9.0541494e+02 8.4207874e+02 1.4017507e+02 1.1727614e+02 
5.3424545e+01 5.0191182e+14 2.3490670e-01 7.6936318e-03 2.1605624e+02 3.0714424e+01 9.8781741e+02 8.7327087e+02 3.1899977e+02 2.8873161e+02 
5.6114230e+00 1.8297758e+11 1.7438209e-01 2.5255920e-02 1.0437066e+01 8.0151534e+01 9.1532100e+02 9.0580130e+02 1.2754542e-01 8.8026874e-02 
3.6518661e+01 1.5398892e+14 1.6882955e-01 8.6664951e-02 1.2445658e+02 1.2214667e+02 9.0832873e+02 8.3218682e+02 1.0506389e+02 7.8826585e+01 
6.0912013e+00 2.0826671e+11 1.8018366e-01 7.0692677e-02 1.0711277e+01 8.4269135e+01 9.1283202e+02 9.0449377e+02 1.4099460e-01 1.0351514e-01 
2.2196795e+01 3.7079321e+13 1.4585277e-01 3.2442170e-03 7.2895071e+01 2.7651030e+01 9.0895597e+02 8.4853914e+02 2.5063555e+01 1.5712813e+01 
2.3127865e+01 3.5371878e+14 2.6367584e-01 1.6360513e-02 2.2635399e+02 1.1769715e+02 9.6050146e+02 8.8855164e+02 2.2937501e+02 1.9981016e+02 
1.2019336e+01 1.2612568e+13 9.7077966e-02 3.8781955e-02 4.6640462e+01 9.3254828e+01 9.2210466e+02 8.8653091e+02 8.1259402e+00 4.9457456e+00 
2.6996435e+01 7.5016811e+14 2.3757297e-01 4.4935931e-02 2.8196309e+02 1.8224131e+02 1.0969761e+03 1.0083775e+03 4.6923295e+02 4.5333270e+02 
3.0960457e+01 8.4291518e+13 1.6651410e-01 1.7113903e-02 9.9469659e+01 5.4091017e+01 9.0484253e+02 8.2617372e+02 5.8035672e+01 3.8326711e+01 
4.9194275e+01 2.4435072e+14 2.0877278e-01 9.0750310e-03 1.5043060e+02 2.3010796e+01 9.1483034e+02 8.0267703e+02 1.6667530e+02 1.2918153e+02 
6.1254606e+00 1.2195409e+11 2.2347008e-01 1.8055595e-02 8.4652180e+00 7.2405067e+01 9.0953194e+02 9.0100084e+02 8.4230470e-02 6.1654763e-02 
7.2428675e+00 1.6302633e+12 1.0174894e-01 2.0338495e-02 2.2361891e+01 8.4135148e+01 9.2138175e+02 9.0223621e+02 1.1163416e+00 6.8215104e-01 
3.9246906e+01 1.5951908e+14 1.8122843e-01 9.1385752e-02 1.2678315e+02 1.2054073e+02 9.0296928e+02 8.2923910e+02 1.0839566e+02 8.3361653e+01 
2.1516909e+01 6.5654971e+14 2.4489658e-01 1.8956003e-02 2.7500250e+02 1.4539567e+02 1.0592525e+03 9.6850892e+02 4.1182537e+02 3.9076268e+02 
5.7651601e+00 1.1492061e+11 2.1588317e-01 7.2333986e-02 8.5078085e+00 8.2604322e+01 9.1113104e+02 9.0444691e+02 7.7159429e-02 5.9519370e-02 
2.4181568e+01 6.5593123e+14 2.4568972e-01 2.0176181e-02 2.7379421e+02 1.4393665e+02 1.0584029e+03 9.6767340e+02 4.1146010e+02 3.9054425e+02 
9.5931158e+00 1.0584381e+13 7.6261185e-02 4.1555246e-02 4.1755926e+01 9.8682458e+01 9.2735114e+02 8.9475467e+02 6.8200653e+00 4.0365597e+00 
3.1123026e+01 1.4302493e+14 1.4242285e-01 3.3045839e-02 1.1844487e+02 9.2741263e+01 9.2216063e+02 8.2784411e+02 1.0094687e+02 6.8331017e+01 
6.7229867e+00 9.7033362e+11 1.0979380e-01 9.5151503e-02 1.8524034e+01 9.3618426e+01 9.1927440e+02 9.0699141e+02 6.2644066e-01 4.2119467e-01 
4.2238731e+01 1.3764910e+14 2.1567529e-01 3.4715781e-02 1.2371633e+02 6.2643636e+01 8.9240552e+02 8.1079413e+02 9.4104914e+01 6.9570984e+01 
6.1761894e+00 4.0564087e+11 1.4056456e-01 4.7844313e-02 1.3802720e+01 8.5558656e+01 9.1684020e+02 9.0560976e+02 2.7844122e-01 1.8767057e-01 
3.3442368e+01 5.7066647e+14 2.4230391e-01 6.6201451e-02 2.5289671e+02 1.8056550e+02 1.0176059e+03 9.4354266e+02 3.5959564e+02 3.3977542e+02 
3.4577751e+01 7.1373532e+14 2.3476981e-01 9.6172756e-02 2.7049587e+02 2.1703331e+02 1.0712558e+03 1.0020966e+03 4.4646624e+02 4.3317112e+02 
2.7255861e+01 7.2845086e+13 1.4799245e-01 2.3228849e-04 9.2773991e+01 1.7329568e+00 9.1140408e+02 8.3136754e+02 5.0963850e+01 3.2113156e+01 
2.4884430e+01 4.7182102e+14 2.5383964e-01 1.9455295e-03 2.4619740e+02 6.2534898e+01 9.9408403e+02 9.0690201e+02 3.0100752e+02 2.7152696e+02 
3.8735500e+01 9.8257267e+13 2.3170732e-01 6.9930610e-02 1.1312283e+02 8.7389226e+01 8.8113130e+02 8.2508727e+02 6.3447927e+01 4.8929652e+01 
6.4377532e+00 7.1767143e+11 1.2318649e-01 7.1363152e-02 1.7206494e+01 9.0646810e+01 9.1886898e+02 9.0691817e+02 4.7572702e-01 3.1834875e-01 
4.9621258e+01 2.6179270e+14 2.0371760e-01 5.9855257e-03 1.5316276e+02 1.6083411e+01 9.1896741e+02 8.0138107e+02 1.7651083e+02 1.3729189e+02 
5.3473267e+01 4.0219205e+14 2.3503424e-01 2.4292259e-03 1.9533589e+02 8.0790963e+00 9.5362259e+02 8.3854721e+02 2.5989110e+02 2.2528059e+02 
3.5860645e+01 1.3689964e+14 1.7059734e-01 1.1038707e-02 1.1914193e+02 4.0133836e+01 9.1189634e+02 8.1387293e+02 9.6502806e+01 6.5571794e+01 
7.4977751e+00 1.9384416e+12 1.0178456e-01 7.5422807e-02 2.3969865e+01 9.4477980e+01 9.2083860e+02 9.0455593e+02 1.2360092e+00 7.9414818e-01 
3.7438778e+01 1.2341615e+14 1.8564449e-01 1.0656340e-02 1.1557410e+02 3.2001263e+01 9.0320964e+02 8.1073710e+02 8.6239976e+01 5.9136645e+01 
4.2794956e+01 1.5495683e+14 2.0688416e-01 5.0718520e-03 1.2779788e+02 1.3058604e+01 9.0117332e+02 8.0219135e+02 1.0830735e+02 7.7500910e+01 
2.0331505e+01 5.4209678e+14 2.5717002e-01 8.6968905e-02 2.6232281e+02 2.0667335e+02 1.0059464e+03 9.5028112e+02 3.4122662e+02 3.2449828e+02 
5.0931263e+01 6.2671418e+14 2.3282872e-01 6.3742807e-02 2.4022934e+02 1.5540612e+02 1.0317317e+03 9.4263195e+02 3.9382543e+02 3.7455905e+02 
1.6046858e+01 3.1386568e+13 9.9657647e-02 2.7967687e-02 6.4285470e+01 9.0609297e+01 9.2216328e+02 8.7042533e+02 2.1048364e+01 1.2759267e+01 
2.7577921e+01 6.5760754e+14 2.4061881e-01 7.7262479e-02 2.6997339e+02 2.0479485e+02 1.0510888e+03 9.8023092e+02 4.1204644e+02 3.9598413e+02 
3.2326229e+01 1.2799487e+14 1.5373775e-01 6.3210700e-03 1.1484114e+02 3.3244895e+01 9.1755423e+02 8.1904816e+02 9.0992308e+01 5.9830816e+01 
4.4345680e+01 1.4986126e+14 2.2978723e-01 8.9235957e-02 1.3004550e+02 1.0464238e+02 8.8403721e+02 8.2297239e+02 9.9589962e+01 8.0463945e+01 
5.1419353e+01 4.3129968e+14 2.4002622e-01 5.0569287e-02 2.0653265e+02 1.1556995e+02 9.5862696e+02 8.6983586e+02 2.7585416e+02 2.4930708e+02 
5.5604389e+01 4.6089049e+14 2.3054039e-01 4.1538773e-03 2.0309076e+02 1.4040112e+01 9.7169805e+02 8.5187596e+02 2.9475795e+02 2.6178109e+02 
4.0267845e+01 1.8269554e+14 1.7891538e-01 5.0718751e-02 1.3303295e+02 9.6722091e+01 9.1228492e+02 8.1962162e+02 1.2657022e+02 9.4366451e+01 
1.6294060e+01 4.5227059e+14 2.6666859e-01 7.5023156e-02 2.5137167e+02 1.9216723e+02 9.7949886e+02 9.2667037e+02 2.8665701e+02 2.6740223e+02 
2.6703430e+01 4.1130939e+14 2.5535345e-01 6.6064331e-02 2.3368616e+02 1.7165741e+02 9.6805709e+02 9.0632753e+02 2.6259845e+02 2.3975341e+02 
6.3106079e+00 1.4903296e+11 2.1093990e-01 2.2793124e-02 9.0767671e+00 7.3839456e+01 9.0969675e+02 9.0063540e+02 1.0304934e-01 7.4673295e-02 
9.1291208e+00 3.7519640e+12 1.0617702e-01 4.5441418e-02 3.0827081e+01 9.0403496e+01 9.2008669e+02 8.9744628e+02 2.4272899e+00 1.5160691e+00 
1.9938826e+01 5.6531427e+14 2.5566941e-01 5.3030980e-02 2.6581268e+02 1.8340078e+02 1.0189557e+03 9.4969083e+02 3.5628486e+02 3.3640235e+02 
1.3261494e+01 2.9888434e+13 7.6729149e-02 7.0537682e-02 5.9552723e+01 1.1247505e+02 9.2702025e+02 8.8410752e+02 1.8969510e+01 1.1585876e+01 
9.7059803e+00 1.3023523e+13 7.2854742e-02 6.1939406e-02 4.4596450e+01 1.0532083e+02 9.2827771e+02 8.9598826e+02 8.0783421e+00 4.8204183e+00 
2.1193907e+01 6.0624926e+14 2.5243098e-01 5.3661806e-02 2.7049540e+02 1.8627876e+02 1.0337517e+03 9.6171102e+02 3.8093238e+02 3.6211269e+02 
9.5667820e+00 6.8349455e+12 8.9042611e-02 4.2084792e-02 3.6883105e+01 9.4241081e+01 9.2375825e+02 8.9544555e+02 4.4040238e+00 2.6608205e+00 
6.2573595e+00 1.8360902e+11 1.9157192e-01 1.4911534e-02 9.9476066e+00 7.2840689e+01 9.1151676e+02 9.0141588e+02 1.2824620e-01 8.9761909e-02 
4.0891228e+01 2.5462605e+14 2.5498626e-01 1.8841164e-02 1.8089975e+02 6.6479974e+01 9.2313993e+02 8.4200490e+02 1.7029658e+02 1.4011351e+02 
3.1159847e+01 1.0441257e+14 1.5601851e-01 2.7390839e-02 1.0663588e+02 7.5346734e+01 9.1092584e+02 8.2722943e+02 7.2584202e+01 4.8325173e+01 
1.8733286e+01 5.4394677e+14 2.5455746e-01 3.4494984e-02 2.6247613e+02 1.6405483e+02 1.0141454e+03 9.3879473e+02 3.4355440e+02 3.2077761e+02 
6.8237667e+00 1.2255558e+12 1.0089148e-01 2.3601423e-02 1.9864419e+01 8.5102997e+01 9.2121259e+02 9.0373050e+02 8.4509553e-01 5.1933950e-01 
1.9226740e+01 4.0747835e+13 1.1522327e-01 3.5551832e-02 7.2418919e+01 9.1468024e+01 9.1765172e+02 8.6167036e+02 2.7161444e+01 1.6940383e+01 
9.9854136e+00 7.4488176e+12 9.1831595e-02 7.1751366e-02 3.8293449e+01 9.9856550e+01 9.2259107e+02 8.9642152e+02 4.5710489e+00 2.8425146e+00 
2.6245947e+01 3.8505194e+14 2.5725055e-01 2.9531677e-02 2.2912477e+02 1.3495769e+02 9.6572234e+02 8.9289851e+02 2.4796655e+02 2.1989712e+02 
5.7096410e+00 3.4324008e+11 1.4107390e-01 6.6843712e-02 1.3317272e+01 8.8775300e+01 9.1814295e+02 9.0843230e+02 2.3226261e-01 1.5967445e-01 
9.2760258e+00 8.9113577e+12 7.6600254e-02 5.5989038e-02 3.9221098e+01 1.0084926e+02 9.2660048e+02 8.9725294e+02 5.6041152e+00 3.3544015e+00 
3.8841080e+01 1.9161332e+14 1.7016372e-01 3.7355519e-02 1.3502667e+02 8.8870951e+01 9.1928521e+02 8.1884094e+02 1.3357758e+02 9.7929362e+01 
2.2021227e+01 3.2037996e+14 2.6809609e-01 8.0305912e-02 2.2053435e+02 1.7428502e+02 9.4570587e+02 8.9821650e+02 2.0615919e+02 1.8572109e+02 
4.0695076e+01 1.2608150e+14 2.4448141e-01 8.1091431e-02 1.2858749e+02 1.0023484e+02 8.8356767e+02 8.2964378e+02 8.1980033e+01 6.5883777e+01 
2.7315332e+01 4.8672977e+13 1.7695591e-01 7.4842568e-02 8.2943324e+01 9.3975741e+01 8.9531834e+02 8.4675180e+02 3.0389885e+01 2.1583852e+01 
5.9212346e+00 1.0508168e+11 2.3011638e-01 9.4605370e-02 8.0752438e+00 8.2793190e+01 9.0924477e+02 9.0348324e+02 6.9358934e-02 5.5933418e-02 
5.6755844e+01 4.0915103e+14 2.2684488e-01 2.6923819e-02 1.8878670e+02 6.5002595e+01 9.4971147e+02 8.3958870e+02 2.6354465e+02 2.3135461e+02 
7.0404320e+00 1.3331328e+12 1.0565146e-01 6.4527654e-02 2.0884843e+01 9.1975364e+01 9.2031744e+02 9.0518952e+02 8.7484011e-01 5.6252088e-01 
3.8982643e+01 1.2437066e+14 2.5501588e-01 9.8482437e-03 1.3304321e+02 2.6699638e+01 8.9353078e+02 8.2207714e+02 8.3646444e+01 6.2342835e+01 
5.7531849e+01 4.0123994e+14 2.1725219e-01 4.7247443e-03 1.8186509e+02 1.2621121e+01 9.5032932e+02 8.2323733e+02 2.5971805e+02 2.2287179e+02 
3.1245226e+01 7.7975809e+14 2.3556453e-01 6.3211332e-02 2.8220715e+02 1.9906648e+02 1.1073058e+03 1.0233786e+03 4.8730427e+02 4.7358880e+02 
