1744
# Radius, Mass, Rho, T, Ye, Ym, Mu_e, Mu_mu, Mu_n, M_n_eff, U_n, Xn_val, Mu_p, M_p_eff, U_p, Xp_val
3.525000000000000000e+06 6.744601388026966182e-01 9.465908087271260986e+11 6.037614795768007525e+00 2.816619949268242551e-01 4.264601969249784722e-08 -2.084199297616435409e+00 7.655999825228946065e+00 9.212198991539485178e+02 9.386385348961754289e+02 5.515264648787600033e-01 6.264729811677524074e-01 9.127506853931581645e+02 9.373451957893723829e+02 3.993466724060947826e-01 1.974225049196330906e-01
3.575000000000000000e+06 6.781677920564898043e-01 9.178749780331741943e+11 5.884590628712689231e+00 2.791390087244506879e-01 2.938150807032001022e-08 -2.008130975846512456e+00 7.924453008658630893e+00 9.217433509699711749e+02 9.386696935071799999e+02 5.335785862183395345e-01 6.274356211442531084e-01 9.133298837058714525e+02 9.373763548681264410e+02 3.841768593882095573e-01 1.936746903408095299e-01
3.625000000000000000e+06 6.818689201148016021e-01 8.911577775690791016e+11 5.726878649144448552e+00 2.760384034036416079e-01 1.973541431178159873e-08 -1.920936397158067965e+00 8.312311742233035261e+00 9.223079799306561881e+02 9.386989141214843357e+02 5.172765968132249093e-01 6.287090642202430857e-01 9.139318102728321946e+02 9.374055728950910407e+02 3.697042284707645621e-01 1.891384735707809239e-01
3.675000000000000000e+06 6.855686104461582442e-01 8.667367265415070801e+11 5.566701773770243555e+00 2.728369142316973694e-01 1.374822821381407012e-08 -1.813313097684206454e+00 9.031803788423346191e+00 9.228780996461342738e+02 9.387281429184245098e+02 5.011110005532513068e-01 6.287237252602330129e-01 9.145242496127897311e+02 9.374348021552634691e+02 3.548738224585994416e-01 1.832428107197808520e-01
3.725000000000000000e+06 6.892773102573458432e-01 8.456791819469346924e+11 5.412780661007676741e+00 2.695365451218902919e-01 9.812371711813872736e-09 -1.697193119993985366e+00 9.882819699172543437e+00 9.234395627490231391e+02 9.387536740304991554e+02 4.867704562162412651e-01 6.291790043284677392e-01 9.151035962130144981e+02 9.374603343440693379e+02 3.417671989104231756e-01 1.776476460277254810e-01
3.775000000000000000e+06 6.930041850916246471e-01 8.274607588751688232e+11 5.268601343999103293e+00 2.664066964700955720e-01 7.582152607627773562e-09 -1.578076923632841133e+00 1.110302060948292535e+01 9.239805431160019680e+02 9.387755589624707682e+02 4.747291719431730450e-01 6.297595120446981554e-01 9.156631388447270865e+02 9.374822201641701440e+02 3.304896329076170147e-01 1.725375944623819269e-01
3.825000000000000000e+06 6.967689910756911242e-01 8.141721317486464844e+11 5.136771239025158309e+00 2.638203027295046299e-01 6.483869405218385611e-09 -1.437642112724983434e+00 1.273404580396224617e+01 9.244731225130009307e+02 9.387951955933522186e+02 4.640411969495874533e-01 6.282324550022273524e-01 9.161574861071308078e+02 9.375018571732642840e+02 3.199217063859745025e-01 1.663791694176091351e-01
3.875000000000000000e+06 7.006030862374398316e-01 8.078969821014681396e+11 5.020456515260666386e+00 2.610561941988787105e-01 6.337190350355117136e-09 -1.284792524462946339e+00 1.485937544090276674e+01 9.249404294586248625e+02 9.388081087731918615e+02 4.574912350106786207e-01 6.268975276326606005e-01 9.165994772876881598e+02 9.375147705308368131e+02 3.122360472976302148e-01 1.601816452126983148e-01
3.925000000000000000e+06 7.045252625164113436e-01 8.055347835887595215e+11 4.928929329698712891e+00 2.579329942386867081e-01 7.222043500964442024e-09 -1.167940021814727558e+00 1.729774763490004830e+01 9.253316661164521975e+02 9.388155731183484249e+02 4.542057871076387032e-01 6.269036002810209895e-01 9.169354729323376887e+02 9.375222340973670043e+02 3.071048466769497054e-01 1.545836160722314778e-01
3.975000000000000000e+06 7.085652270732144542e-01 8.089837549546165771e+11 4.827429733677431223e+00 2.544761429595255309e-01 8.959508995026437086e-09 -9.956951824624497016e-01 2.034060675834622600e+01 9.257949255874848404e+02 9.388192633867264476e+02 4.533965632728818029e-01 6.263653668238187144e-01 9.173249932114124476e+02 9.375259232273821226e+02 3.031961238689229177e-01 1.480161046682769987e-01
4.025000000000000000e+06 7.127281567417058650e-01 8.130248425322028809e+11 4.724013773682690598e+00 2.507462358801862412e-01 1.266371618084784619e-08 -8.239325847096231614e-01 2.398735500290194977e+01 9.262586807470739814e+02 9.388241068697425362e+02 4.520064267676030534e-01 6.251347615207867303e-01 9.176863924145901592e+02 9.375307657412245135e+02 2.983297832905282831e-01 1.401321615124040132e-01
4.075000000000000000e+06 7.170092635305383988e-01 8.157129304111014404e+11 4.600887187643269094e+00 2.473918267159200823e-01 1.793868424981141817e-08 -6.131505301114595907e-01 2.792510850676288214e+01 9.267799193013099739e+02 9.388330596497603437e+02 4.482258976904778258e-01 6.219076815636963573e-01 9.181114316228760117e+02 9.375397183537176033e+02 2.912502967573535884e-01 1.311565777347905026e-01
4.125000000000000000e+06 7.214036030678210309e-01 8.171131813598167725e+11 4.461398284511980172e+00 2.443965674051535031e-01 2.375888809457183925e-08 -3.717206421110402781e-01 3.175978667867553895e+01 9.273543236433238235e+02 9.388446332591829560e+02 4.429946474014015423e-01 6.176294539739465295e-01 9.186094044252937465e+02 9.375512935699654236e+02 2.828958424534597782e-01 1.222174707720881520e-01
4.175000000000000000e+06 7.259069432216043172e-01 8.174445527035682373e+11 4.317204606032825964e+00 2.422114244410578376e-01 2.933602928780069386e-08 -1.142049824763432531e-01 3.528371965064371807e+01 9.279258747676736903e+02 9.388590339643483276e+02 4.359551354386123068e-01 6.115509866131044747e-01 9.191130824897010143e+02 9.375656957122795347e+02 2.731898436930668694e-01 1.130141518021595542e-01
4.225000000000000000e+06 7.305253570661536244e-01 8.186079000017615967e+11 4.170898519468237531e+00 2.421508418757261916e-01 4.515334719686990114e-08 1.930848650739890315e-01 3.969941396864794569e+01 9.284717459983884282e+02 9.388772196991506007e+02 4.262992315607750937e-01 6.009110668917412301e-01 9.196106043356828650e+02 9.375838791345271375e+02 2.616114348398292933e-01 1.033045921205645312e-01
4.275000000000000000e+06 7.352909155824963738e-01 8.250458425392213135e+11 4.033912840925277798e+00 2.428866616499479603e-01 7.033547402613254110e-08 5.232300879997843213e-01 4.389674183269469410e+01 9.289958095800229785e+02 9.388918286975051615e+02 4.189328995979091919e-01 5.893042875151108806e-01 9.200947390371253505e+02 9.375984859847054622e+02 2.516466810301842827e-01 9.481968554291791973e-02
4.325000000000000000e+06 7.402515613997624477e-01 8.390783359867130127e+11 3.890457405161190874e+00 2.455772622238373282e-01 1.154855564378403269e-07 9.410760035612559804e-01 4.830882139923861018e+01 9.295400106496941817e+02 9.389066934908410076e+02 4.113302592285228987e-01 5.725233649214915843e-01 9.205711204499099267e+02 9.376133523073151537e+02 2.408136331457235713e-01 8.454016035129015283e-02
4.375000000000000000e+06 7.454398867903934134e-01 8.576450836839224854e+11 3.730975735768804036e+00 2.506577975547548687e-01 1.599851042574273347e-07 1.445130283190877885e+00 5.220195866328946011e+01 9.301225070940563455e+02 9.389262295649353973e+02 4.011391906077244607e-01 5.497865730226442205e-01 9.210886281201196653e+02 9.376328887605606042e+02 2.272457556621869657e-01 7.360500052388375958e-02
4.425000000000000000e+06 7.507956596732563437e-01 8.654303343380244141e+11 3.582758492606301193e+00 2.591097059724721818e-01 3.280867803986503798e-07 1.910394155074059963e+00 5.715808686191031995e+01 9.305805968967824811e+02 9.389559172545720003e+02 3.838904821385921151e-01 5.235205819598931498e-01 9.215936132367211258e+02 9.376625831786343497e+02 2.105651566023576393e-01 6.539777273479260855e-02
4.475000000000000000e+06 7.561395141467116554e-01 8.443160695223765869e+11 3.452349535248572465e+00 2.728359691567939227e-01 6.147152668048440571e-07 2.257860932109207575e+00 6.120565603421147927e+01 9.308090480526101373e+02 9.390055549449560885e+02 3.522729006244448846e-01 4.925337906226110452e-01 9.220977602277276901e+02 9.377122146280041761e+02 1.879934482249199235e-01 6.113719390014166200e-02
4.525000000000000000e+06 7.610837657213479490e-01 7.640115166450928955e+11 3.196496882318437649e+00 3.070790397762935275e-01 1.854208573995834868e-06 2.748747783914395892e+00 6.809303091231497262e+01 9.310361596465636467e+02 9.391260094857540253e+02 2.752996954596152457e-01 4.225616486812076578e-01 9.231622895771595267e+02 9.378326690192674278e+02 1.363659520675435388e-01 5.690714410701205178e-02
4.575000000000000000e+06 7.647277078475895884e-01 5.508404009166033936e+11 2.836837344218334334e+00 3.956728545616440273e-01 1.153352975116801218e-06 2.960833781057176317e+00 7.057054208310228205e+01 9.303651147240236696e+02 9.393357090832495260e+02 1.376267181572220222e-01 2.728739986332755496e-01 9.252559967657050493e+02 9.380423661512112403e+02 5.592914826093853264e-02 7.327756629824087875e-02
4.625000000000000000e+06 7.664330978076556722e-01 2.522532320505285645e+11 2.254759579602994890e+00 4.958107357718843922e-01 5.829349518047231281e-07 1.816576775407616307e+00 7.527028028249939950e+01 9.293454413434235448e+02 9.394979056465105032e+02 3.514415839779127387e-02 1.150595888002364370e-01 9.278336084472160792e+02 9.382045678374970521e+02 -2.666637926170167816e-03 1.059930890277230031e-01
4.675000000000000000e+06 7.675787021859390435e-01 1.658471245125243835e+11 1.823566469368299581e+00 5.001408002863826363e-01 2.690535461549234271e-07 1.357145143498625472e+00 7.950150455643129987e+01 9.297091315725282357e+02 9.395506572109615036e+02 1.629488831559498113e-02 5.215989474735773651e-02 9.286428863374154616e+02 9.382573183951211604e+02 -3.776849381635649650e-02 6.114300126596178969e-02
4.725000000000000000e+06 7.685503750168926063e-01 1.377060260661681824e+11 1.632692826580648182e+00 4.975847360915088835e-01 8.695274519734243676e-08 1.221227303977062473e+00 8.036795239489399023e+01 9.296521769988884216e+02 9.395653499999992846e+02 1.190470476748530307e-02 2.715736091946702874e-02 9.290297247378246084e+02 9.382720100000009325e+02 -7.011325056612083273e-02 4.348669842581587980e-02
4.775000000000000000e+06 7.695209475632073248e-01 1.346845447131602020e+11 1.616388533586317289e+00 4.949645313611816255e-01 6.576524051185043348e-08 1.187649513404306578e+00 8.015803720641768848e+01 9.297206615073826015e+02 9.395653500000022404e+02 1.104305777844557038e-02 2.697247975129467290e-02 9.289745684934356404e+02 9.382720099999999093e+02 -7.467529043031895242e-02 4.014882638947650517e-02
4.825000000000000000e+06 7.704916083046284836e-01 1.319196046773340302e+11 1.602711332786339815e+00 4.921016849393611836e-01 5.465224246447781203e-08 1.152621567106150602e+00 8.006472919259529419e+01 9.298046473393579845e+02 9.395653500000022404e+02 1.030867308590999697e-02 2.733523957907379662e-02 9.288995961976779654e+02 9.382720100000009325e+02 -7.870619999126926558e-02 3.691482547782221069e-02
4.875000000000000000e+06 7.714622493182992091e-01 1.292248122249230652e+11 1.590395590447109875e+00 4.892542610926338686e-01 4.717756417965120213e-08 1.116351666972970058e+00 8.001343237523143159e+01 9.298930304785382077e+02 9.395653499999992846e+02 9.689903353527547225e-03 2.795259076243700874e-02 9.288179388244044503e+02 9.382720099999999093e+02 -8.231309492018379359e-02 3.394703578617680462e-02
4.925000000000000000e+06 7.724328182872562953e-01 1.266048794265324249e+11 1.575649391020826240e+00 4.864413033647222995e-01 3.898463930694363251e-08 1.085395934487628722e+00 7.994082034994220010e+01 9.299647597959391305e+02 9.395653500000012173e+02 9.076499080558271884e-03 2.771146069303213541e-02 9.287516196464878249e+02 9.382720100000009325e+02 -8.636684399832184056e-02 3.103734611182919212e-02
4.975000000000000000e+06 7.734035056527138741e-01 1.240879810145792542e+11 1.560232956399315363e+00 4.837595198030003596e-01 3.322928105805706711e-08 1.057737474435920255e+00 7.993534101492603838e+01 9.300271299121792481e+02 9.395653500000003078e+02 8.435181107936787909e-03 2.713343768448819859e-02 9.286940182034649069e+02 9.382720099999999093e+02 -9.037405659399944113e-02 2.836000521321193138e-02
5.025000000000000000e+06 7.743745347044701521e-01 1.216736686969157867e+11 1.546152599376269920e+00 4.812260695901884322e-01 2.774640909385240905e-08 1.030047849414314154e+00 7.987971245367040751e+01 9.300911281000865074e+02 9.395653500000012173e+02 7.852813274517499165e-03 2.681238365542603849e-02 9.286340127630229517e+02 9.382720099999999093e+02 -9.395950474753789194e-02 2.598565468286444247e-02
5.075000000000000000e+06 7.753460945427887996e-01 1.193531738975941315e+11 1.533207129407390790e+00 4.788315086363975071e-01 2.390138145309797676e-08 1.002467695546021664e+00 7.985701193869907399e+01 9.301547264317396184e+02 9.395653499999992846e+02 7.371328080862949925e-03 2.665759872002230677e-02 9.285729916887208901e+02 9.382720100000009325e+02 -9.714440878598384899e-02 2.387333859099290828e-02
5.125000000000000000e+06 7.763183589675802798e-01 1.171205673291991425e+11 1.521156834001919922e+00 4.765448479725718500e-01 2.106239788540733927e-08 9.751689340418117080e-01 7.985706675703045221e+01 9.302180776628346166e+02 9.395653500000012173e+02 6.978837746328461593e-03 2.663040708411343327e-02 9.285108071343222491e+02 9.382720099999999093e+02 -1.000208232651500495e-01 2.197035040238759854e-02
5.175000000000000000e+06 7.772915654377117178e-01 1.149795993545330353e+11 1.510266079464086975e+00 4.743375370012051229e-01 1.947571852000144866e-08 9.476351106628837506e-01 7.991221786595450283e+01 9.302831059402594747e+02 9.395653500000003078e+02 6.634319707878200134e-03 2.679319478399874374e-02 9.284459441179639043e+02 9.382720100000009325e+02 -1.026075995498541005e-01 2.026543731302135262e-02
5.225000000000000000e+06 7.782658987075899981e-01 1.129201521088196106e+11 1.499980974043236159e+00 4.721986486055260723e-01 1.762599565427842090e-08 9.205997913262264909e-01 7.992640842014968428e+01 9.303492156540404494e+02 9.395653499999983751e+02 6.319397472631669080e-03 2.710382226251982149e-02 9.283793815714292350e+02 9.382720099999999093e+02 -1.049438431902860458e-01 1.872818889328684011e-02
5.275000000000000000e+06 7.792414324094650846e-01 1.109261299549075165e+11 1.490723842356843187e+00 4.701406518188252504e-01 1.646136431265059882e-08 8.930927507986037295e-01 7.997084483645794251e+01 9.304158152406203044e+02 9.395653500000012173e+02 6.045160216256207329e-03 2.757167610097045057e-02 9.283115781365228258e+02 9.382720099999999093e+02 -1.069995510094994273e-01 1.736255385530909717e-02
5.325000000000000000e+06 7.802180824460348552e-01 1.089773538090064545e+11 1.481696889631344272e+00 4.681533383195276565e-01 1.546711814552464111e-08 8.661077256201379360e-01 8.002156633406229957e+01 9.304788498281844795e+02 9.395653499999992846e+02 5.849996496063851990e-03 2.801669384283128270e-02 9.282462471579921157e+02 9.382720099999999093e+02 -1.088674062144514565e-01 1.612466706383608797e-02
5.375000000000000000e+06 7.811957910196907218e-01 1.070752256043229675e+11 1.473518626646360907e+00 4.662251753885191530e-01 1.497608829960309021e-08 8.385263021252733484e-01 8.010203396891813554e+01 9.305419952868845712e+02 9.395653500000003078e+02 5.688708346334793095e-03 2.859148113543123412e-02 9.281800720912222005e+02 9.382720099999999093e+02 -1.105009014030535752e-01 1.501815975778292810e-02
5.425000000000000000e+06 7.821746254750384653e-01 1.052316245305960541e+11 1.466021029383300034e+00 4.643271799723087123e-01 1.435493186793344354e-08 8.107301252500080935e-01 8.015592757146002612e+01 9.306058158347511835e+02 9.395653500000003078e+02 5.550767312785832679e-03 2.928497882864793123e-02 9.281125728632514438e+02 9.382720099999989998e+02 -1.119858810008409478e-01 1.401122311103843859e-02
5.475000000000000000e+06 7.831547404789892530e-01 1.034535271849891815e+11 1.458839497531927654e+00 4.624685854896372073e-01 1.401926103422567002e-08 7.835346437626139471e-01 8.023241136621737724e+01 9.306696407185169164e+02 9.395653500000003078e+02 5.425189501904870495e-03 3.006936359858069716e-02 9.280448113062741413e+02 9.382720099999999093e+02 -1.133428960479818670e-01 1.309262579297904711e-02
5.525000000000000000e+06 7.841361983490016119e-01 1.017287267469209900e+11 1.452186635259393066e+00 4.606464874847814861e-01 1.354494527851579739e-08 7.563265238669805157e-01 8.028409848307333618e+01 9.307334092242218730e+02 9.395653500000012173e+02 5.316761024569213560e-03 3.095839186693361000e-02 9.279767151117581534e+02 9.382720099999999093e+02 -1.145575728920871228e-01 1.225969583499685912e-02
5.575000000000000000e+06 7.851189932335048693e-01 1.000482866291558228e+11 1.445461571613851470e+00 4.588588385090553445e-01 9.692710341223215651e-09 7.300260940825706868e-01 7.990406390368670486e+01 9.307936085885852435e+02 9.395653499999992846e+02 5.232909543002347078e-03 3.176266707745626500e-02 9.279119305844151313e+02 9.382720099999999093e+02 -1.157016513748727604e-01 1.148750207046252830e-02
5.625000000000000000e+06 7.861031023393045825e-01 9.840897501701042175e+10 1.434309767496610988e+00 4.571214576598127688e-01 1.012248271632487484e-10 7.126401581341315072e-01 7.355300361625494077e+01 9.308443613738252225e+02 9.395653499999992846e+02 4.998958743145229776e-03 3.137476080936078132e-02 9.278599559836118260e+02 9.382720099999999093e+02 -1.173189261978002662e-01 1.050409754803622794e-02
