1000
T Rho Ye Ym Mue Mum Mun Mup Un Up M*n M*p
4.7688492e+01 3.1934182e+14 2.4804893e-01 4.5556331e-02 1.8800451e+02 1.0112204e+02 9.2772381e+02 8.4598027e+02 2.0801030e+02 1.7989404e+02 6.9217233e+02 6.9087899e+02 
1.8265963e+01 5.7653670e+13 9.3536653e-02 7.9183842e-03 7.8383063e+01 7.1275745e+01 9.2687212e+02 8.5651063e+02 4.1173403e+01 2.4442945e+01 8.8346950e+02 8.8217616e+02 
4.2592358e+01 2.2671386e+14 2.5494254e-01 9.3357843e-03 1.6972357e+02 3.3196035e+01 9.1638486e+02 8.3127227e+02 1.5469668e+02 1.2396780e+02 7.5001924e+02 7.4872591e+02 
2.1227936e+01 4.4503545e+13 1.2741728e-01 5.8265394e-02 7.6037565e+01 9.9791904e+01 9.1280115e+02 8.5949481e+02 2.8821724e+01 1.8727324e+01 8.9835736e+02 8.9706402e+02 
2.2564377e+01 7.0183779e+14 2.4041815e-01 5.1107439e-02 2.7910051e+02 1.9000155e+02 1.0746400e+03 9.9285632e+02 4.3959440e+02 4.2273130e+02 4.9212250e+02 4.9082916e+02 
2.3956463e+01 7.8358571e+14 2.3433056e-01 6.5870483e-02 2.8668312e+02 2.0905817e+02 1.1099765e+03 1.0282560e+03 4.8959382e+02 4.7613186e+02 4.6135158e+02 4.6005824e+02 
6.1565914e+00 3.7943725e+11 1.4388913e-01 4.6453470e-02 1.3481666e+01 8.5057293e+01 9.1653047e+02 9.0546841e+02 2.6067163e-01 1.7634870e-01 9.3914017e+02 9.3784683e+02 
2.6292101e+01 3.5574734e+14 2.5870496e-01 7.0388830e-02 2.2307921e+02 1.6822607e+02 9.5348160e+02 8.9653287e+02 2.2867411e+02 2.0588040e+02 6.6272874e+02 6.6143541e+02 
2.5238081e+01 6.9697038e+14 2.4162135e-01 9.6909974e-02 2.7743444e+02 2.2489823e+02 1.0651668e+03 1.0018160e+03 4.3627705e+02 4.2318884e+02 4.9427695e+02 4.9298361e+02 
3.1745689e+01 2.5808529e+14 2.5945216e-01 4.0401599e-02 1.9362005e+02 1.2131104e+02 9.3170429e+02 8.6669875e+02 1.7076587e+02 1.4407507e+02 7.2547859e+02 7.2418525e+02 
7.0923619e+00 1.8111681e+12 9.2564121e-02 6.5028951e-02 2.2717968e+01 9.4132223e+01 9.2219217e+02 9.0539155e+02 1.1748636e+00 7.3715318e-01 9.3771619e+02 9.3642285e+02 
1.4196916e+01 1.3487616e+13 1.1918715e-01 6.3550091e-02 4.9580684e+01 9.5357528e+01 9.1533152e+02 8.8202259e+02 8.3392897e+00 5.3657376e+00 9.2687349e+02 9.2558015e+02 
1.7083179e+01 4.3570854e+13 9.5254354e-02 3.0893750e-02 7.1380545e+01 9.5717947e+01 9.2415095e+02 8.6631894e+02 2.9735964e+01 1.8023833e+01 8.9776702e+02 8.9647368e+02 
2.4875450e+01 7.1817598e+14 2.3780915e-01 2.6239732e-02 2.7901738e+02 1.5722220e+02 1.0851434e+03 9.9073074e+02 4.4931167e+02 4.3073250e+02 4.8729563e+02 4.8600229e+02 
3.2832390e+01 8.5570638e+13 1.7947850e-01 4.0017253e-02 1.0104102e+02 7.6601646e+01 8.9833199e+02 8.2719935e+02 5.7496165e+01 3.9704591e+01 8.6180973e+02 8.6051639e+02 
5.6391766e+01 4.6995438e+14 2.2883056e-01 9.3358086e-02 2.0308746e+02 1.5133629e+02 9.6188020e+02 8.8373250e+02 2.9822175e+02 2.7674771e+02 6.1305554e+02 6.1176221e+02 
2.8622656e+01 7.0863585e+14 2.3689076e-01 8.5401407e-02 2.7501882e+02 2.1473136e+02 1.0719323e+03 1.0009439e+03 4.4349432e+02 4.2937853e+02 4.9142453e+02 4.9013119e+02 
8.4814510e+00 6.3898030e+12 7.5502716e-02 6.1194860e-02 3.4646352e+01 1.0032798e+02 9.2631295e+02 9.0051222e+02 4.0004477e+00 2.4020334e+00 9.3346838e+02 9.3217504e+02 
2.3749901e+01 4.8240764e+14 2.5431970e-01 5.2888970e-02 2.4901752e+02 1.7206928e+02 9.9129754e+02 9.2327846e+02 3.0617274e+02 2.8345804e+02 5.9214659e+02 5.9085325e+02 
6.2061944e+00 5.0722741e+11 1.3015682e-01 9.2288584e-02 1.4984649e+01 9.0988743e+01 9.1767075e+02 9.0759653e+02 3.3511471e-01 2.3333045e-01 9.3901224e+02 9.3771890e+02 
1.8132498e+01 5.1412030e+14 2.6503366e-01 1.4835460e-02 2.6130162e+02 1.3417200e+02 1.0056835e+03 9.2840721e+02 3.2588360e+02 3.0098559e+02 5.7436576e+02 5.7307242e+02 
4.9049820e+01 2.9018561e+14 1.9299623e-01 2.2829056e-04 1.5785547e+02 7.1517839e-01 9.3006803e+02 8.0273712e+02 1.9423605e+02 1.5191165e+02 7.1061267e+02 7.0931933e+02 
4.2501820e+01 2.3743687e+14 1.7061065e-01 3.2574052e-02 1.4403857e+02 8.2748598e+01 9.2594354e+02 8.1521748e+02 1.6356439e+02 1.2425394e+02 7.4269768e+02 7.4140434e+02 
3.2092617e+01 6.5300335e+13 2.0063412e-01 1.1923846e-02 9.4297199e+01 3.2980681e+01 8.9261979e+02 8.2509497e+02 4.3469421e+01 2.9628319e+01 8.7941140e+02 8.7811806e+02 
2.4254917e+01 6.9109547e+14 2.4359913e-01 4.6009319e-02 2.7796813e+02 1.8219291e+02 1.0701509e+03 9.8759060e+02 4.3308757e+02 4.1567134e+02 4.9717295e+02 4.9587961e+02 
4.8426666e+01 3.5833268e+14 2.4598467e-01 5.2950065e-02 1.9617417e+02 1.1414670e+02 9.3763805e+02 8.5631647e+02 2.3153470e+02 2.0453291e+02 6.6956074e+02 6.6826740e+02 
2.6448706e+01 7.2615650e+14 2.4022947e-01 6.2859578e-02 2.8017227e+02 1.9955217e+02 1.0825328e+03 1.0036407e+03 4.5403477e+02 4.3891527e+02 4.8395490e+02 4.8266157e+02 
2.3735250e+01 6.9557317e+14 2.4008417e-01 5.0376218e-03 2.7747160e+02 1.0175079e+02 1.0784105e+03 9.7737632e+02 4.3581120e+02 4.1468451e+02 4.9622319e+02 4.9492985e+02 
5.0912682e+01 4.5306117e+14 2.4019295e-01 4.5215338e-02 2.1183971e+02 1.1296973e+02 9.6714256e+02 8.7592701e+02 2.8893201e+02 2.6233978e+02 6.1932351e+02 6.1803018e+02 
4.3848145e+01 1.6425438e+14 2.4522234e-01 5.3303169e-02 1.4158277e+02 8.5012798e+01 8.9235456e+02 8.2320948e+02 1.1075921e+02 8.8118771e+01 7.9761275e+02 7.9631941e+02 
6.4576664e+00 7.0345812e+11 1.2066140e-01 1.8456758e-03 1.6793917e+01 6.6637081e+01 9.1937520e+02 9.0355154e+02 4.9753644e-01 3.0881904e-01 9.3878215e+02 9.3748881e+02 
5.3657108e+01 3.4754144e+14 2.3204285e-01 5.7663808e-02 1.8090922e+02 1.0536275e+02 9.2834569e+02 8.3943841e+02 2.2519369e+02 1.9670674e+02 6.7784707e+02 6.7655374e+02 
2.9553673e+01 3.8334358e+14 2.5368172e-01 6.4838132e-02 2.2505170e+02 1.6360137e+02 9.5957145e+02 8.9643572e+02 2.4573762e+02 2.2190910e+02 6.4803232e+02 6.4673897e+02 
6.0459476e+00 1.2198901e+11 2.2192109e-01 5.4758672e-02 8.5612115e+00 7.9690526e+01 9.0973045e+02 9.0242808e+02 8.2568875e-02 6.2917718e-02 9.3942393e+02 9.3813059e+02 
2.6218109e+01 9.2511809e+13 1.3182838e-01 7.6396707e-02 9.9846610e+01 1.1801243e+02 9.1518137e+02 8.4830351e+02 6.2252353e+01 4.2311772e+01 8.5551990e+02 8.5422656e+02 
3.4304230e+01 1.5860769e+14 1.5462551e-01 1.8953854e-02 1.2429613e+02 6.7628899e+01 9.2122996e+02 8.1860140e+02 1.1221549e+02 7.6829423e+01 7.9922667e+02 7.9793334e+02 
1.8578972e+01 5.4012848e+14 2.5964409e-01 3.8690496e-03 2.6370004e+02 1.0110631e+02 1.0161802e+03 9.3154229e+02 3.4174078e+02 3.1592437e+02 5.6206752e+02 5.6077418e+02 
4.9368286e+01 2.7841082e+14 1.9784513e-01 3.7949202e-02 1.5606513e+02 8.0282554e+01 9.2093841e+02 8.1456453e+02 1.8562817e+02 1.4967262e+02 7.1785617e+02 7.1656284e+02 
3.8968967e+01 1.9100364e+14 1.7082596e-01 2.4274140e-02 1.3488091e+02 7.0442847e+01 9.2019204e+02 8.1474638e+02 1.3367965e+02 9.6609995e+01 7.7510668e+02 7.7381334e+02 
2.8354145e+01 7.9643813e+14 2.3168299e-01 7.9120562e-02 2.8459573e+02 2.1761672e+02 1.1134931e+03 1.0348853e+03 4.9730647e+02 4.8495001e+02 4.5834609e+02 4.5705276e+02 
2.2133287e+01 5.9920391e+14 2.5092825e-01 7.8354550e-02 2.6835682e+02 2.0503770e+02 1.0277355e+03 9.6447795e+02 3.7625836e+02 3.5954522e+02 5.3504513e+02 5.3375179e+02 
9.4600334e+00 6.1907623e+12 9.1079615e-02 2.5584327e-02 3.5767978e+01 8.8528413e+01 9.2356823e+02 8.9445125e+02 4.0963479e+00 2.4518307e+00 9.3334240e+02 9.3204906e+02 
4.0037907e+01 2.1578890e+14 1.6679278e-01 3.3722969e-02 1.3970101e+02 8.6463376e+01 9.2440663e+02 8.1729540e+02 1.4980460e+02 1.1133325e+02 7.5717897e+02 7.5588563e+02 
2.9512804e+01 6.8823420e+13 1.6827287e-01 4.2824069e-03 9.2554562e+01 1.9575107e+01 9.0325537e+02 8.2749638e+02 4.7278325e+01 3.0672095e+01 8.7534746e+02 8.7405412e+02 
6.6057954e+00 7.4224016e+11 1.2001700e-01 7.3022088e-02 1.6992564e+01 9.0357503e+01 9.1830098e+02 9.0602166e+02 4.9357129e-01 3.3023441e-01 9.3876525e+02 9.3747191e+02 
2.5034523e+01 8.3052957e+14 2.3237126e-01 6.0465011e-02 2.9111028e+02 2.0648681e+02 1.1342684e+03 1.0472963e+03 5.1891830e+02 5.0644002e+02 4.4545064e+02 4.4415730e+02 
3.2895615e+01 7.9687540e+13 1.8529807e-01 7.1911697e-02 9.8942489e+01 9.5225471e+01 8.9295438e+02 8.3326804e+02 5.1703017e+01 3.7332534e+01 8.6790637e+02 8.6661303e+02 
2.4862181e+01 4.7171097e+13 1.5443620e-01 2.0329735e-02 7.9967768e+01 6.3741495e+01 9.0560458e+02 8.4365209e+02 3.1493034e+01 2.0350884e+01 8.9513449e+02 8.9384115e+02 
4.0376209e+01 1.7797266e+14 1.8199852e-01 1.8217325e-02 1.3227631e+02 5.2722517e+01 9.1385146e+02 8.1022278e+02 1.2467914e+02 8.9609934e+01 7.8537677e+02 7.8408344e+02 
5.3434467e+01 5.4358499e+14 2.3365468e-01 6.3493146e-02 2.2326705e+02 1.4051797e+02 9.9611103e+02 9.0720134e+02 3.4323922e+02 3.2107589e+02 5.7605378e+02 5.7476044e+02 
3.2882797e+01 7.2975776e+14 2.3451932e-01 1.6645658e-02 2.7391066e+02 1.2540586e+02 1.0906503e+03 9.8720665e+02 4.5628021e+02 4.3705104e+02 4.8676007e+02 4.8546674e+02 
2.5889345e+01 8.2743921e+14 2.3086901e-01 8.1547102e-02 2.8959054e+02 2.2429639e+02 1.1294155e+03 1.0508363e+03 5.1705919e+02 5.0571645e+02 4.4632350e+02 4.4503017e+02 
1.7137573e+01 2.1895911e+13 1.2799942e-01 7.4013170e-02 5.9598022e+01 9.9247571e+01 9.1219253e+02 8.7414610e+02 1.3395025e+01 8.8222144e+00 9.1942885e+02 9.1813551e+02 
2.3220779e+01 7.6678957e+13 1.1931764e-01 1.9170933e-02 9.1563143e+01 8.0101378e+01 9.2119521e+02 8.4483110e+02 5.3908167e+01 3.3535641e+01 8.6734995e+02 8.6605662e+02 
3.1966070e+01 1.0371744e+14 1.6079225e-01 9.1566714e-02 1.0662310e+02 1.1706405e+02 9.0326772e+02 8.3878707e+02 6.8718115e+01 4.9710150e+01 8.4688316e+02 8.4558982e+02 
6.0555182e+00 2.0124544e+11 1.8139777e-01 8.3263833e-02 1.0576979e+01 8.5245120e+01 9.1271516e+02 9.0488382e+02 1.3513269e-01 1.0084709e-01 9.3933581e+02 9.3804247e+02 
4.2568096e+01 3.6649510e+14 2.4898079e-01 8.3974410e-02 2.0661955e+02 1.5430398e+02 9.4214457e+02 8.7815814e+02 2.3509882e+02 2.1290410e+02 6.6257187e+02 6.6127853e+02 
2.1637577e+01 6.2812897e+14 2.4625951e-01 2.6645806e-02 2.7127573e+02 1.5638763e+02 1.0470043e+03 9.6107352e+02 3.9488013e+02 3.7356759e+02 5.2284487e+02 5.2155153e+02 
2.8707687e+01 9.5228652e+13 1.4559226e-01 5.0845707e-02 1.0227453e+02 9.9701327e+01 9.1200466e+02 8.3784119e+02 6.5032650e+01 4.3707614e+01 8.5281108e+02 8.5151774e+02 
8.8411970e+00 4.0059373e+12 9.8425031e-02 9.2971738e-02 3.1105163e+01 9.8920510e+01 9.2082572e+02 9.0137572e+02 2.4243742e+00 1.5632183e+00 9.3575132e+02 9.3445798e+02 
4.2239628e+01 2.0804909e+14 2.5587946e-01 2.0600644e-04 1.6403107e+02 7.5499717e-01 9.1291975e+02 8.2607241e+02 1.4276104e+02 1.1186495e+02 7.6334613e+02 7.6205279e+02 
1.2068377e+01 1.4174433e+13 9.2881933e-02 6.6172582e-02 4.8120536e+01 1.0205898e+02 9.2248113e+02 8.8888593e+02 8.7678531e+00 5.4296397e+00 9.2636966e+02 9.2507632e+02 
7.0804763e+00 1.2111682e+12 1.1488493e-01 2.4831819e-02 2.0689318e+01 8.4179979e+01 9.1989511e+02 9.0307135e+02 8.2702163e-01 5.1791787e-01 9.3826294e+02 9.3696960e+02 
1.0638296e+01 9.9874159e+12 8.9878805e-02 8.7223459e-02 4.2331499e+01 1.0427855e+02 9.2278814e+02 8.9534729e+02 5.9515297e+00 3.7349612e+00 9.3046109e+02 9.2916775e+02 
3.2047935e+01 9.1793274e+13 1.6928673e-01 8.4556765e-03 1.0287103e+02 3.3037103e+01 9.0550439e+02 8.2157296e+02 6.3841987e+01 4.2016239e+01 8.5524292e+02 8.5394958e+02 
6.3444681e+00 2.2087136e+11 1.8050721e-01 2.3285739e-02 1.0695450e+01 7.6250553e+01 9.1216455e+02 9.0176492e+02 1.5387995e-01 1.0713919e-01 9.3931171e+02 9.3801837e+02 
2.2768671e+01 7.1564141e+14 2.3977686e-01 9.2674183e-03 2.8062750e+02 1.2255000e+02 1.0864782e+03 9.8647858e+02 4.4777112e+02 4.2784333e+02 4.8783294e+02 4.8653960e+02 
3.3400753e+01 5.3644192e+14 2.4409164e-01 5.3266028e-03 2.4787929e+02 6.8568965e+01 1.0130406e+03 9.1585501e+02 3.3978892e+02 3.1205444e+02 5.7003621e+02 5.6874287e+02 
3.2680351e+01 1.2873099e+14 1.5650624e-01 9.4865825e-02 1.1560181e+02 1.2603425e+02 9.0895880e+02 8.3919205e+02 8.6841158e+01 6.3649528e+01 8.2524019e+02 8.2394685e+02 
3.0678785e+01 7.6612566e+14 2.3285179e-01 3.0622061e-02 2.7965652e+02 1.5917329e+02 1.1065972e+03 1.0079404e+03 4.7895232e+02 4.6218012e+02 4.7167688e+02 4.7038355e+02 
2.8925783e+01 5.4404967e+13 1.8407084e-01 1.4063810e-02 8.6891713e+01 4.2981139e+01 8.9697453e+02 8.3269760e+02 3.6118966e+01 2.4102845e+01 8.8891613e+02 8.8762279e+02 
2.0220545e+01 6.0781780e+14 2.4914035e-01 6.7613863e-02 2.6999009e+02 1.9916879e+02 1.0330095e+03 9.6516510e+02 3.8175928e+02 3.6406566e+02 5.3058923e+02 5.2929589e+02 
2.5843143e+01 9.9360361e+13 1.2611271e-01 3.1732720e-02 1.0160642e+02 9.3423800e+01 9.2125541e+02 8.3964646e+02 6.9836004e+01 4.4902743e+01 8.4782139e+02 8.4652805e+02 
6.2178812e+00 2.9128825e+11 1.5664382e-01 6.2063869e-02 1.1945891e+01 8.4908908e+01 9.1440265e+02 9.0460251e+02 1.9886342e-01 1.3994413e-01 9.3923586e+02 9.3794252e+02 
4.0017284e+01 1.1226374e+14 2.4317814e-01 5.8600138e-02 1.2200766e+02 8.2126357e+01 8.8317623e+02 8.2414112e+02 7.3385172e+01 5.6931701e+01 8.4046244e+02 8.3916910e+02 
4.7350613e+01 2.0786769e+14 2.1261978e-01 6.9720691e-02 1.4268268e+02 1.0172156e+02 9.0086050e+02 8.1968412e+02 1.4176609e+02 1.1422902e+02 7.6468473e+02 7.6339139e+02 
4.2806343e+01 2.2642714e+14 1.7915678e-01 7.6358311e-02 1.4367524e+02 1.2152603e+02 9.1698513e+02 8.2826647e+02 1.5484547e+02 1.2298124e+02 7.5028091e+02 7.4898757e+02 
3.6398556e+01 6.3143858e+14 2.3781495e-01 7.3047598e-02 2.5823267e+02 1.8857566e+02 1.0394546e+03 9.6352200e+02 3.9652501e+02 3.7892405e+02 5.2748505e+02 5.2619171e+02 
1.6427898e+01 3.2288499e+13 1.0180110e-01 1.8151199e-02 6.5202207e+01 8.2312108e+01 9.2189549e+02 8.6761837e+02 2.1956764e+01 1.3228664e+01 9.0817201e+02 9.0687867e+02 
3.9812119e+01 4.8912329e+14 2.4385062e-01 6.9058757e-02 2.3336568e+02 1.6456244e+02 9.8518919e+02 9.1192714e+02 3.1004454e+02 2.8809765e+02 5.9569367e+02 5.9440033e+02 
2.1677008e+01 6.0684707e+14 2.5102398e-01 3.2792814e-02 2.6981810e+02 1.6338177e+02 1.0369765e+03 9.5622238e+02 3.8159700e+02 3.6054244e+02 5.3208978e+02 5.3079645e+02 
5.0149639e+01 3.1275985e+14 2.4067234e-01 5.6465011e-02 1.8020101e+02 1.0608227e+02 9.2166566e+02 8.3984118e+02 2.0387353e+02 1.7623563e+02 6.9697198e+02 6.9567864e+02 
4.2189281e+01 1.3635735e+14 2.1652219e-01 3.6733710e-02 1.2344371e+02 6.4706512e+01 8.9176214e+02 8.1138983e+02 9.3072949e+01 6.8994818e+01 8.1958112e+02 8.1828778e+02 
5.0777039e+01 2.6916120e+14 2.1121824e-01 3.4977445e-02 1.5632125e+02 7.1093430e+01 9.1460710e+02 8.1220792e+02 1.7952891e+02 1.4523607e+02 7.2412060e+02 7.2282726e+02 
2.8390491e+01 7.4684160e+14 2.3831472e-01 6.5425670e-02 2.8095405e+02 2.0162072e+02 1.0919488e+03 1.0120632e+03 4.6715565e+02 4.5275912e+02 4.7682663e+02 4.7553329e+02 
2.9849672e+01 8.2460674e+14 2.2972657e-01 1.9469349e-02 2.8629228e+02 1.4297258e+02 1.1373899e+03 1.0300057e+03 5.1484281e+02 4.9932351e+02 4.5097715e+02 4.4968381e+02 
5.0809044e+01 4.8782960e+14 2.3890400e-01 3.7333014e-02 2.1841937e+02 1.0631789e+02 9.8084288e+02 8.8484384e+02 3.1019810e+02 2.8362588e+02 6.0168812e+02 6.0039478e+02 
2.6435417e+01 3.8721601e+13 1.8688793e-01 2.7022651e-03 7.7201603e+01 1.1998110e+01 8.9635533e+02 8.3793466e+02 2.5522493e+01 1.6848903e+01 9.0289202e+02 9.0159868e+02 
2.2244984e+01 5.4587491e+14 2.5107983e-01 9.2969718e-02 2.5977495e+02 2.0945800e+02 1.0068140e+03 9.5058903e+02 3.4345076e+02 3.2679697e+02 5.5980241e+02 5.5850908e+02 
7.8254323e+00 3.6992128e+12 8.3245270e-02 2.4812893e-02 2.9106003e+01 8.9577316e+01 9.2499960e+02 9.0044568e+02 2.4798103e+00 1.4706582e+00 9.3577346e+02 9.3448012e+02 
4.1359379e+01 5.7837231e+14 2.3855865e-01 8.9155548e-02 2.4541707e+02 1.8881525e+02 1.0139260e+03 9.4415609e+02 3.6391848e+02 3.4631804e+02 5.5350704e+02 5.5221370e+02 
2.6103472e+01 7.2474607e+14 2.3998763e-01 6.2674631e-02 2.8008739e+02 1.9960740e+02 1.0819779e+03 1.0030495e+03 4.5313450e+02 4.3793552e+02 4.8436435e+02 4.8307101e+02 
5.7046547e+00 2.3658152e+11 1.6032034e-01 3.3469288e-02 1.1489070e+01 8.2664033e+01 9.1626190e+02 9.0627306e+02 1.6436119e-01 1.1223261e-01 9.3929587e+02 9.3800253e+02 
4.5154743e+01 2.3274740e+14 1.8989550e-01 6.9462857e-02 1.4614257e+02 1.1271897e+02 9.1444218e+02 8.2473576e+02 1.5883855e+02 1.2725580e+02 7.4649538e+02 7.4520204e+02 
2.1643091e+01 4.8502740e+14 2.5639486e-01 2.9141666e-02 2.5143206e+02 1.4988918e+02 9.9531125e+02 9.2011581e+02 3.0828233e+02 2.8301911e+02 5.9018145e+02 5.8888812e+02 
1.5710855e+01 2.0302006e+13 1.1628246e-01 5.2808329e-02 5.6981491e+01 9.5093178e+01 9.1630602e+02 8.7599744e+02 1.2823149e+01 8.1227038e+00 9.2046489e+02 9.1917155e+02 
1.3976536e+01 1.1217699e+13 1.2621883e-01 8.1726809e-02 4.6974796e+01 9.7014004e+01 9.1317265e+02 8.8429116e+02 6.7602856e+00 4.4853988e+00 9.2910419e+02 9.2781085e+02 
6.1831274e+00 2.6263575e+11 1.6677323e-01 8.1335429e-03 1.1694815e+01 7.1810502e+01 9.1435257e+02 9.0284606e+02 1.8496935e-01 1.2403367e-01 9.3926488e+02 9.3797154e+02 
6.2714691e+00 3.3555644e+11 1.4915298e-01 9.1103112e-02 1.2574622e+01 8.7986136e+01 9.1476561e+02 9.0563205e+02 2.2472580e-01 1.6172949e-01 9.3918955e+02 9.3789621e+02 
9.0306988e+00 9.4288898e+12 7.1388215e-02 9.3267590e-02 3.9301292e+01 1.0769731e+02 9.2701104e+02 9.0070936e+02 5.5271223e+00 3.3721082e+00 9.3115565e+02 9.2986232e+02 
2.8267288e+01 5.1706486e+13 1.8032795e-01 7.2322860e-02 8.4812860e+01 9.2313241e+01 8.9397694e+02 8.4388006e+02 3.2466030e+01 2.3113235e+01 8.9263678e+02 8.9134344e+02 
3.8584343e+01 1.3105943e+14 1.9030868e-01 8.2141823e-02 1.1878019e+02 1.0766531e+02 8.9573022e+02 8.2612344e+02 8.8056846e+01 6.6476623e+01 8.2399845e+02 8.2270510e+02 
3.6674553e+01 1.7553637e+14 1.6305116e-01 6.9754162e-02 1.3004690e+02 1.1785604e+02 9.1606343e+02 8.2936935e+02 1.2136522e+02 9.0236346e+01 7.8685586e+02 7.8556252e+02 
4.1427765e+01 2.0600223e+14 1.7754586e-01 1.4717910e-02 1.3868602e+02 4.7489976e+01 9.2052136e+02 8.0905512e+02 1.4381575e+02 1.0505167e+02 7.6454872e+02 7.6325538e+02 
3.2111183e+01 9.1365656e+13 1.7022973e-01 2.7546902e-02 1.0281774e+02 6.8179573e+01 9.0365064e+02 8.2585499e+02 6.2592549e+01 4.2176525e+01 8.5616331e+02 8.5486997e+02 
4.5395187e+01 2.7710085e+14 2.5118494e-01 6.0373391e-02 1.8045756e+02 1.1401422e+02 9.1657366e+02 8.4565470e+02 1.8151346e+02 1.5613683e+02 7.1726789e+02 7.1597455e+02 
7.1724210e+00 1.3154897e+12 1.1267208e-01 1.0653471e-02 2.1224589e+01 7.8213691e+01 9.2023802e+02 9.0191145e+02 9.1052843e-01 5.6041639e-01 9.3814190e+02 9.3684855e+02 
5.1458450e+01 5.4143230e+14 2.3606624e-01 6.7416858e-02 2.2645265e+02 1.4827263e+02 9.9614013e+02 9.1137423e+02 3.4185180e+02 3.2035367e+02 5.7601174e+02 5.7471840e+02 
2.7476568e+01 8.5350169e+13 1.4261569e-01 7.8358090e-02 9.7950607e+01 1.1352136e+02 9.0990753e+02 8.4612812e+02 5.6617273e+01 3.8982779e+01 8.6226744e+02 8.6097409e+02 
3.2905807e+01 8.3224747e+13 1.8180233e-01 1.5898202e-03 1.0016322e+02 5.8996126e+00 9.0015741e+02 8.1876068e+02 5.7469776e+01 3.7990903e+01 8.6287344e+02 8.6158010e+02 
1.8704704e+01 5.1212002e+14 2.6185083e-01 3.9401788e-02 2.5960835e+02 1.6701161e+02 1.0022378e+03 9.3261344e+02 3.2419036e+02 3.0173020e+02 5.7533283e+02 5.7403950e+02 
4.7286930e+01 2.7585852e+14 1.8781842e-01 4.0158753e-03 1.5459539e+02 1.3281757e+01 9.2878577e+02 8.0420110e+02 1.8577793e+02 1.4361996e+02 7.1891945e+02 7.1762611e+02 
4.9809101e+01 3.8094535e+14 2.4361309e-01 4.0377317e-03 1.9883073e+02 1.5614355e+01 9.4957387e+02 8.4342251e+02 2.4670283e+02 2.1293287e+02 6.5757110e+02 6.5627777e+02 
7.8254323e+00 3.6992128e+12 8.3245270e-02 2.4812893e-02 2.9106003e+01 8.9577316e+01 9.2499960e+02 9.0044568e+02 2.4798103e+00 1.4706582e+00 9.3577346e+02 9.3448012e+02 
5.4413994e+01 3.3110047e+14 2.2891852e-01 5.6848896e-02 1.7436226e+02 9.9858896e+01 9.2262504e+02 8.3186441e+02 2.1559571e+02 1.8643665e+02 6.8754418e+02 6.8625084e+02 
2.8261572e+01 7.5690155e+14 2.3721072e-01 6.4864544e-02 2.8190946e+02 2.0204150e+02 1.0969202e+03 1.0160045e+03 4.7340965e+02 4.5921405e+02 4.7300022e+02 4.7170689e+02 
3.8616901e+01 1.9338991e+14 1.6746533e-01 5.1214673e-02 1.3492629e+02 1.0378434e+02 9.1893523e+02 8.2286791e+02 1.3429487e+02 9.9818970e+01 7.7335499e+02 7.7206165e+02 
5.5437096e+01 3.8033180e+14 2.1072255e-01 1.0942692e-02 1.7763238e+02 2.9868998e+01 9.4568722e+02 8.2112762e+02 2.4706276e+02 2.0954211e+02 6.6018960e+02 6.5889626e+02 
7.1419497e+00 1.4775411e+12 1.0457874e-01 3.0748864e-02 2.1730978e+01 8.6896509e+01 9.2097819e+02 9.0324043e+02 1.0013058e+00 6.2059953e-01 9.3799607e+02 9.3670273e+02 
4.3858200e+01 2.0592707e+14 1.9075771e-01 3.3316749e-02 1.3982284e+02 7.3775867e+01 9.1328387e+02 8.1223458e+02 1.4266697e+02 1.0790431e+02 7.6521237e+02 7.6391903e+02 
2.5259148e+01 2.5432516e+14 2.6332465e-01 9.9405991e-02 1.9941449e+02 1.6991973e+02 9.3021946e+02 8.8878076e+02 1.6560328e+02 1.4741014e+02 7.2598115e+02 7.2468781e+02 
6.1226158e+00 1.4471307e+11 2.0925133e-01 9.2208846e-02 9.1590333e+00 8.3502070e+01 9.1003650e+02 9.0339178e+02 9.6236086e-02 7.5367352e-02 9.3939855e+02 9.3810522e+02 
6.6283598e+00 6.1313004e+11 1.2548625e-01 4.0388837e-02 1.5598294e+01 8.4963050e+01 9.1730020e+02 9.0391392e+02 4.2219093e-01 2.7600270e-01 9.3888735e+02 9.3759401e+02 
1.7972824e+01 5.0667333e+14 2.6684487e-01 9.5156169e-02 2.6067568e+02 2.0957277e+02 9.9240451e+02 9.4449143e+02 3.1905999e+02 3.0348143e+02 5.7732403e+02 5.7603069e+02 
3.5397865e+01 8.5703447e+13 2.5377074e-01 6.3641167e-03 1.1576674e+02 1.7595810e+01 8.8870793e+02 8.2603090e+02 5.6104454e+01 4.0815795e+01 8.6256016e+02 8.6126682e+02 
6.3187718e+00 4.4988626e+11 1.3403676e-01 2.1452800e-02 1.4015674e+01 8.0406176e+01 9.1706067e+02 9.0398313e+02 3.1549860e-01 2.0489005e-01 9.3905945e+02 9.3776611e+02 
1.9326738e+01 5.5539074e+14 2.5768495e-01 2.8189999e-02 2.6520379e+02 1.5645254e+02 1.0184099e+03 9.4123687e+02 3.5051479e+02 3.2779142e+02 5.5478662e+02 5.5349329e+02 
1.1088645e+01 8.6893412e+12 1.0153902e-01 2.5026244e-02 4.1374018e+01 8.6183164e+01 9.2144793e+02 8.8873515e+02 5.7014981e+00 3.4538314e+00 9.3094319e+02 9.2964985e+02 
